bin_id	Clone_0	Clone_1
bin_4292	1	10
bin_4293	1	10
bin_4294	1	10
bin_4295	1	10
bin_4296	1	10
bin_4297	1	10
bin_4298	1	10
bin_4299	1	10
bin_4300	1	10
bin_4301	1	10
bin_4302	1	10
bin_4303	1	10
bin_4304	1	10
bin_4305	1	10
bin_4306	1	10
bin_4307	1	10
bin_4308	1	10
bin_4309	1	10
bin_4310	1	10
bin_4311	1	10
bin_4312	1	10
bin_4313	1	10
bin_4314	1	10
bin_4315	1	10
bin_4316	1	10
bin_4317	1	10
bin_4318	1	10
bin_4319	1	10
bin_4320	1	10
bin_4321	1	10
bin_4322	1	10
bin_4323	1	10
bin_4324	1	10
bin_4325	1	10
bin_4326	1	10
bin_4327	1	10
bin_4328	1	10
bin_4329	1	10
bin_4330	1	10
bin_4331	1	10
bin_4332	1	10
bin_4333	1	10
bin_4334	1	10
bin_4335	1	10
bin_4336	1	10
bin_4337	1	10
bin_4338	1	10
bin_4339	1	10
bin_4340	1	10
bin_4341	1	10
bin_4342	1	10
bin_4343	1	10
bin_4344	1	10
bin_4345	1	10
bin_4346	1	10
bin_4347	1	10
bin_4348	1	10
bin_4349	1	10
bin_4350	1	10
bin_4351	1	10
bin_4352	1	10
bin_4353	1	10
bin_4354	1	10
bin_4355	1	10
bin_4356	1	10
bin_4357	1	10
bin_4358	1	10
bin_4359	1	10
bin_4360	1	10
bin_4361	1	10
bin_4362	1	10
bin_4363	1	10
bin_4364	1	10
bin_4365	1	10
bin_4366	1	10
bin_4367	1	10
bin_4368	1	10
bin_4369	1	10
bin_4370	1	10
bin_4371	1	10
bin_4372	1	10
bin_4373	1	10
bin_4374	1	10
bin_4375	1	10
bin_4376	1	10
bin_4377	1	10
bin_4378	1	10
bin_4379	1	10
bin_4380	1	10
bin_4381	1	10
bin_4382	1	10
bin_4383	1	10
bin_4384	1	10
bin_4385	1	10
bin_4386	1	10
bin_4387	1	10
bin_4388	1	10
bin_4389	1	10
bin_4390	1	10
bin_4391	1	10
bin_4392	1	10
bin_4393	1	10
bin_4394	1	10
bin_4395	1	10
bin_4396	1	10
bin_4397	1	10
bin_4398	1	10
bin_4399	1	10
bin_4400	1	10
bin_4401	1	10
bin_4402	1	10
bin_4403	1	10
bin_4404	1	10
bin_4405	1	10
bin_4406	1	10
bin_4407	1	10
bin_4408	1	10
bin_4409	1	10
bin_4410	1	10
bin_4411	1	10
bin_4412	1	10
bin_4413	1	10
bin_4414	1	10
bin_4415	1	10
bin_4416	1	10
bin_4417	1	10
bin_4418	1	10
bin_4419	1	10
bin_4420	1	10
bin_4421	1	10
bin_4422	1	10
bin_4423	1	10
bin_4424	1	10
bin_4425	1	10
bin_4426	1	10
bin_4427	1	10
bin_4428	1	10
bin_4429	1	10
bin_4430	1	10
bin_4431	1	10
bin_4432	1	10
bin_4433	1	10
bin_4434	1	10
bin_4435	1	10
bin_4436	1	10
bin_4437	1	10
bin_4438	1	10
bin_4439	1	10
bin_4440	1	10
bin_4441	1	10
bin_4442	1	10
bin_4443	1	10
bin_4444	1	10
bin_4445	1	10
bin_4446	1	10
bin_4447	1	10
bin_4448	1	10
bin_4449	1	10
bin_4450	1	10
bin_4451	1	10
bin_4452	1	10
bin_4453	1	10
bin_4454	1	10
bin_4455	1	10
bin_4456	1	10
bin_4457	1	10
bin_4458	1	10
bin_4459	1	10
bin_4460	1	10
bin_4461	1	10
bin_4462	1	10
bin_4463	1	10
bin_4464	1	10
bin_4465	1	10
bin_4466	1	10
bin_4467	1	10
bin_4468	1	10
bin_4469	1	10
bin_4470	1	10
bin_4471	1	10
bin_4472	1	10
bin_4473	1	10
bin_4474	1	10
bin_4475	1	10
bin_4476	1	10
bin_4477	1	10
bin_4478	1	10
bin_4479	1	10
bin_4480	1	10
bin_4481	1	10
bin_4482	1	10
bin_4483	1	10
bin_4484	1	10
bin_4485	1	10
bin_4486	1	10
bin_4487	1	10
bin_4488	1	10
bin_4489	1	10
bin_4490	1	10
bin_4491	1	10
bin_4492	1	10
bin_4493	1	10
bin_4494	1	10
bin_4495	1	10
bin_4496	1	10
bin_4497	1	10
bin_4498	1	10
bin_4499	1	10
bin_4500	1	10
bin_4501	1	10
bin_4502	1	10
bin_4503	1	10
bin_4504	1	10
bin_4505	1	10
bin_4506	1	10
bin_4507	1	10
bin_4508	1	10
bin_4509	1	10
bin_4510	1	10
bin_4511	1	10
bin_4512	1	10
bin_4513	1	10
bin_4514	1	10
bin_4515	1	10
bin_4516	1	10
bin_4517	1	10
bin_4518	1	10
bin_4519	1	10
bin_4520	1	10
bin_4521	1	10
bin_4522	1	10
bin_4523	1	10
bin_4524	1	10
bin_4525	1	10
bin_4526	1	10
bin_4527	1	10
bin_4528	1	10
bin_4529	1	10
bin_4530	1	10
bin_4531	1	10
bin_4532	1	10
bin_4533	1	10
bin_4534	1	10
bin_4535	1	10
bin_4536	1	10
bin_4537	1	10
bin_4538	1	10
bin_4539	1	10
bin_4540	1	10
bin_4541	1	10
bin_4542	1	10
bin_4543	1	10
bin_4544	1	10
bin_4545	1	10
bin_4546	1	10
bin_4547	1	10
bin_4548	1	10
bin_4549	1	10
bin_4550	1	10
bin_4551	1	10
bin_4552	1	10
bin_4553	1	10
bin_4554	1	10
bin_4555	1	10
bin_4556	1	10
bin_4557	1	10
bin_4558	1	10
bin_4559	1	10
bin_4560	1	10
bin_4561	1	10
bin_4562	1	10
bin_4563	1	10
bin_4564	1	10
bin_4565	1	10
bin_4566	1	10
bin_4567	1	10
bin_4568	1	10
bin_4569	1	10
bin_4570	1	10
bin_4571	1	10
bin_4572	1	10
bin_4573	1	10
bin_4574	1	10
bin_4575	1	10
bin_4576	1	10
bin_4577	1	10
bin_4578	1	10
bin_4579	1	10
bin_4580	1	10
bin_4581	1	10
bin_4582	1	10
bin_4583	1	10
bin_4584	1	10
bin_4585	1	10
bin_4586	1	10
bin_4587	1	10
bin_4588	1	10
bin_4589	1	10
bin_4590	1	10
bin_4591	1	10
bin_4592	1	10
bin_4593	1	10
bin_4594	1	10
bin_4595	1	10
bin_4596	1	10
bin_4597	1	10
bin_4598	1	10
bin_4599	1	10
bin_4600	1	10
bin_4601	1	10
bin_4602	1	10
bin_4603	1	10
bin_4604	1	10
bin_4605	1	10
bin_4606	1	10
bin_4607	1	10
bin_4608	1	10
bin_4609	1	10
bin_4610	1	10
bin_4611	1	10
bin_4612	1	10
bin_4613	1	10
bin_4614	1	10
bin_4615	1	10
bin_4616	1	10
bin_4617	1	10
bin_4618	1	10
bin_4619	1	10
bin_4620	1	10
bin_4621	1	10
bin_4622	1	10
bin_4623	1	10
bin_4624	1	10
bin_4625	1	10
bin_4626	1	10
bin_4627	1	10
bin_4628	1	10
bin_4629	1	10
bin_4630	1	10
bin_4631	1	10
bin_4632	1	10
bin_4633	1	10
bin_4634	1	10
bin_4635	1	10
bin_4636	1	10
bin_4637	1	10
bin_4638	1	10
bin_4639	1	10
bin_4640	1	10
bin_4641	1	10
bin_4642	1	10
bin_4643	1	10
bin_4644	1	10
bin_4645	1	10
bin_4646	1	10
bin_4647	1	10
bin_4648	1	10
bin_4649	1	10
bin_4650	1	10
bin_4651	1	10
bin_4652	1	10
bin_4653	1	10
bin_4654	1	10
bin_4655	1	10
bin_4656	1	10
bin_4657	1	10
bin_4658	1	10
bin_4659	1	10
bin_4660	1	10
bin_4661	1	10
bin_4662	1	10
bin_4663	1	10
bin_4664	1	10
bin_4665	1	10
bin_4666	1	10
bin_4667	1	10
bin_4668	1	10
bin_4669	1	10
bin_4670	1	10
bin_4671	1	10
bin_4672	1	10
bin_4673	1	10
bin_4674	1	10
bin_4675	1	10
bin_4676	1	10
bin_4677	1	10
bin_4678	1	10
bin_4679	1	10
bin_4680	1	10
bin_4681	1	10
bin_4682	1	10
bin_4683	1	10
bin_4684	1	10
bin_4685	1	10
bin_4686	1	10
bin_4687	1	10
bin_4688	1	10
bin_4689	1	10
bin_4690	1	10
bin_4691	1	10
bin_4692	1	10
bin_4693	1	10
bin_4694	1	10
bin_4695	1	10
bin_4696	1	10
bin_4697	1	10
bin_4698	1	10
bin_4699	1	10
bin_4700	1	10
bin_4701	1	10
bin_4702	1	10
bin_4703	1	10
bin_4704	1	10
bin_4705	1	10
bin_4706	1	10
bin_4707	1	10
bin_4708	1	10
bin_4709	1	10
bin_4710	1	10
bin_4711	1	10
bin_4712	1	10
bin_4713	1	10
bin_4714	1	10
bin_4715	1	10
bin_4716	1	10
bin_4717	1	10
bin_4718	1	10
bin_4719	1	10
bin_4720	1	10
bin_4721	1	10
bin_4722	1	10
bin_4723	1	10
bin_4724	1	10
bin_4725	1	10
bin_4726	1	10
bin_4727	1	10
bin_4728	1	10
bin_4729	1	10
bin_4730	1	10
bin_4731	1	10
bin_4732	1	10
bin_4733	1	10
bin_4734	1	10
bin_4735	1	10
bin_4736	1	10
bin_4737	1	10
bin_4738	1	10
bin_4739	1	10
bin_4740	1	10
bin_4741	1	10
bin_4742	1	10
bin_4743	1	10
bin_4744	1	10
bin_4745	1	10
bin_4746	1	10
bin_4747	1	10
bin_4748	1	10
bin_4749	1	10
bin_4750	1	10
bin_4751	1	10
bin_4752	1	10
bin_4753	1	10
bin_4754	1	10
bin_4755	1	10
bin_4756	1	10
bin_4757	1	10
bin_4758	1	10
bin_4759	1	10
bin_4760	1	10
bin_4761	1	10
bin_4762	1	10
bin_4763	1	10
bin_4764	1	10
bin_4765	1	10
bin_4766	1	10
bin_4767	1	10
bin_4768	1	10
bin_4769	1	10
bin_4770	1	10
bin_4771	1	10
bin_4772	1	10
bin_4773	1	10
bin_4774	1	10
bin_4775	1	10
bin_4776	1	10
bin_4777	1	10
bin_4778	1	10
bin_4779	1	10
bin_4780	1	10
bin_4781	1	10
bin_4782	1	10
bin_4783	1	10
bin_4784	1	10
bin_4785	1	10
bin_4786	1	10
bin_4787	1	10
bin_4788	1	10
bin_4789	1	10
bin_4790	1	10
bin_4791	1	10
bin_4792	1	10
bin_4793	1	10
bin_4794	1	10
bin_4795	1	10
bin_4796	1	10
bin_4797	1	10
bin_4798	1	10
bin_4799	1	10
bin_4800	1	10
bin_4801	1	10
bin_4802	1	10
bin_4803	1	10
bin_4804	1	10
bin_4805	1	10
bin_4806	1	10
bin_4807	1	10
bin_4808	1	10
bin_4809	1	10
bin_4810	1	10
bin_4811	1	10
bin_4812	1	10
bin_4813	1	10
bin_4814	1	10
bin_4815	1	10
bin_4816	1	10
bin_4817	1	10
bin_4818	1	10
bin_4819	1	10
bin_4820	1	10
bin_4821	1	10
bin_4822	1	10
bin_4823	1	10
bin_4824	1	10
bin_4825	1	10
bin_4826	1	10
bin_4827	1	10
bin_4828	1	10
bin_4829	1	10
bin_4830	1	10
bin_4831	1	10
bin_4832	1	10
bin_4833	1	10
bin_4834	1	10
bin_4835	1	10
bin_4836	1	10
bin_4837	1	10
bin_4838	1	10
bin_4839	1	10
bin_4840	1	10
bin_4841	1	10
bin_4842	1	10
bin_4843	1	10
bin_4844	1	10
bin_4845	1	10
bin_4846	1	10
bin_4847	1	10
bin_4848	1	10
bin_4849	1	10
bin_4850	1	10
bin_4851	1	10
bin_4852	1	10
bin_4853	1	10
bin_4854	1	10
bin_4855	1	10
bin_4856	1	10
bin_4857	1	10
bin_4858	1	10
bin_4859	1	10
bin_4860	1	10
bin_4861	1	10
bin_4862	1	10
bin_4863	1	10
bin_4864	1	10
bin_4865	1	10
bin_4866	1	10
bin_4867	1	10
bin_4868	1	10
bin_4869	1	10
bin_4870	1	10
bin_4871	1	10
bin_4872	1	10
bin_4873	1	10
bin_4874	1	10
bin_4875	1	10
bin_4876	1	10
bin_4877	1	10
bin_4878	1	10
bin_4879	1	10
bin_4880	1	10
bin_4881	1	10
bin_4882	1	10
bin_4883	1	10
bin_4884	1	10
bin_4885	1	10
bin_4886	1	10
bin_4887	1	10
bin_4888	1	10
bin_4889	1	10
bin_4890	1	10
bin_4891	1	10
bin_4892	1	10
bin_4893	1	10
bin_4894	1	10
bin_4895	1	10
bin_4896	1	10
bin_4897	1	10
bin_4898	1	10
bin_4899	1	10
bin_4900	1	10
bin_4901	1	10
bin_4902	1	10
bin_4903	1	10
bin_4904	1	10
bin_4905	1	10
bin_4906	1	10
bin_4907	1	10
bin_4908	1	10
bin_4909	1	10
bin_4910	1	10
bin_4911	1	10
bin_4912	1	10
bin_4913	1	10
bin_4914	1	10
bin_4915	1	10
bin_4916	1	10
bin_4917	1	10
bin_4918	1	10
bin_4919	1	10
bin_4920	1	10
bin_4921	1	10
bin_4922	1	10
bin_4923	1	10
bin_4924	1	10
bin_4925	1	10
bin_4926	1	10
bin_4927	1	10
bin_4928	1	10
bin_4929	1	10
bin_4930	1	10
bin_4931	1	10
bin_4932	1	10
bin_4933	1	10
bin_4934	1	10
bin_4935	1	10
bin_4936	1	10
bin_4937	1	10
bin_4938	1	10
bin_4939	1	10
bin_4940	1	10
bin_4941	1	10
bin_4942	1	10
bin_4943	1	10
bin_4944	1	10
bin_4945	1	10
bin_4946	1	10
bin_4947	1	10
bin_4948	1	10
bin_4949	1	10
bin_4950	1	10
bin_4951	1	10
bin_4952	1	10
bin_4953	1	10
bin_4954	1	10
bin_4955	1	10
bin_4956	1	10
bin_4957	1	10
bin_4958	1	10
bin_4959	1	10
bin_4960	1	10
bin_4961	1	10
bin_4962	1	10
bin_4963	1	10
bin_4964	1	10
bin_4965	1	10
bin_4966	1	10
bin_4967	1	10
bin_4968	1	10
bin_4969	1	10
bin_4970	1	10
bin_4971	1	10
bin_4972	1	10
bin_4973	1	10
bin_4974	1	10
bin_4975	1	10
bin_4976	1	10
bin_4977	1	10
bin_4978	1	10
bin_4979	1	10
bin_4980	1	10
bin_4981	1	10
bin_4982	1	10
bin_4983	1	10
bin_4984	1	10
bin_4985	1	10
bin_4986	1	10
bin_4987	1	10
bin_4988	1	10
bin_4989	1	10
bin_4990	1	10
bin_4991	1	10
bin_4992	1	10
bin_4993	1	10
bin_4994	1	10
bin_4995	1	10
bin_4996	1	10
bin_4997	1	10
bin_4998	1	10
bin_4999	1	10
